File Name,Emotion
2_rey.nbows_1604863671_6892836830291479814.mp3,Intense
0_fundiambb1_1673074061_7185798262136376619.mp3,Emotional
1_simplekto1_1587757746_6819367489139444994.mp3,Mysterious
2_digitalsay_1599980095_6871862043662765318.mp3,Happy
1_haroldhartsock2_1673987582_7189721856746933550.mp3,Melancholic
2_bikiplamdep1_1596980485_6858978908579073282.mp3,Dark
0_rnastiaa_1653504730_7101748732185595142.mp3,Romantic
1_Cópia de mongoose_maniacs_1666798314_7158844110965574954.mp3,Dramatic
1_eyehaytyew6_1672464152_7183178784340725034.mp3,Melancholic
2_sandrock_crusher_1632450632_7011322069015072006.mp3,Dramatic
0_robroyyyy_1662834133_7141818209329548590.mp3,Melancholic
0_mathiasask_1645831323_7068791706468207918.mp3,Dramatic
0_armycatukraine_1673554536_7187861986821082374.mp3,Energetic
1_simplekto1_1580050366_6786264628620954881.mp3,Dramatic
2_dinhngocha1986_1595997838_6854758488367762689.mp3,Cheerful
1_ssstik.io_1673709296042.mp3,Serious
2_goldengianpy_1588938747_6824439942584814854.mp3,Serious
1_yatyas1776_1668548247_7166360110988528942.mp3,Serious
2_pham.nguyenngoc_1595681138_6853383634880040193.mp3,Positive
2_ytbtopenzo_1596451940_6856708831108582658.mp3,Melancholic
0_rommmazov_1653323623_7100970883367324933.mp3,Melancholic
1_prezelectcherryagain_1674570130_7192223779278458158.mp3,Happy
0_malchyn_27_1646229340_7070501170564943110.mp3,Dramatic
1_butchbouchardq17_1659414565_7127131243187047685.mp3,Powerful
1_jamessavoulidis_1674041394_7189953020065516801.mp3,Emotional
2_t_studio_crafts_1598845948_6866990798890634497.mp3,Positive
1_deepak_jena_7438_929_1571485558_6749479064223927553.mp3,Passionate
2_joselarax_1605536617_6895727254593096961.mp3,Mysterious
1_ssstik.io_1673708622997.mp3,Melancholic
1_Cópia de stainless2_1658438972_7122941136158756142.mp3,Energetic
2__duyennef_k8_1596602223_6857354269423717633.mp3,Powerful
1_hollinessuman_1579799964_6785189150753688834.mp3,Majestic
0_pun1sher_ua_1652201646_7096152026853231878.mp3,Hopeful
0_fundiambb1_1674683047_7192708853065207083.mp3,Dramatic
2_nikita17kuzmin_1594236377_6847193095780486405.mp3,Dramatic
1_logicxshot_1628789407_6995597232728820997.mp3,Happy
2_viyeumaden__1603293886_6886094799082933506.mp3,Majestic
2_olivierhude_1602257232_6881642405553048833.mp3,Serious
2_abdulrahmanshawash_1610916181_6918832297487682818.mp3,Powerful
0_the.kir.ko_1661027972_7134060797948464390.mp3,Intense
0_vladnaumoff_1653329745_7100997174191803653.mp3,Melancholic
1_simplekto1_1587928568_6820101227351739650.mp3,Brooding
2_iamoldjo_1648024707_7078212215995698433.mp3,Brooding
2_llammmmlam1710_1604638849_6891871365775822081.mp3,Dark
2_jonathanvera8952_1648936463_7082128176641527045.mp3,Passionate
1_deepak_jena_7438_929_1571188716_6748204106785082626.mp3,Emotional
0_veritasetiustitia_1672318313_7182552444591672582.mp3,Serious
2_vandangdtv_1596200658_6855629599565548802.mp3,Dramatic
0_aleksandrkisslove_1645837767_7068819384256498987.mp3,Positive
1_shmm9y_1649926181_7086378987026386203.mp3,Energetic
1_delusionsofganja_1669890373_7172124516481568006.mp3,Dramatic
1_ssstik.io_1673708434183.mp3,Dramatic
1_josiemcbob1_1617715370_6948034594377616646.mp3,Dramatic
1_themadartwumin_1656420567_7114272142556007685 2.mp3,Melancholic
2_0949589885id_1602744941_6883737094250958081.mp3,Triumphant
0_mcmirage_1668205325_7164887288286104838.mp3,Positive
1_ssstik.io_1673708611152.mp3,Dark
0_evca77_1659383878_7126999468234378502.mp3,Sad
0_omelyanovi4_1652774580_7098612750179405062.mp3,Brooding
1_Cópia de themadartwumin_1656363629_7114027602158832901.mp3,Cheerful
2_ronniplz_1628100060_6992636508993817862.mp3,Dramatic
2_viyeumaden__1602471565_6882562954059959554.mp3,Cheerful
1_thebritchad_official_1628538266_6994518585649515782.mp3,Melancholic
2_fayron_shorts_1664475367_7148867246671105285.mp3,Powerful
0_jacobmiller1340_1661987566_7138182213694278918.mp3,Energetic
1_delusionsofganja_1669456876_7170262649513594118.mp3,Dramatic
1_rainbow.goddess1111_1670409566_7174354419063033089.mp3,Mysterious
0_popovavava_1648806046_7081568038675303685.mp3,Happy
1_sariaalto_1576932337_6772872803977891078.mp3,Happy
1_coriharris2020_1657483383_7118836913066298670.mp3,Powerful
0_v3lk0zpm_1645886444_7069028447393205506.mp3,Hopeful
1_bk.mali_kar98_1571457080_6749356750668827906.mp3,Majestic
1_rainbow.goddess1111_1670660492_7175432120502996225.mp3,Hopeful
0_ed_volunteer_1670006109_7172621607477759238.mp3,Melancholic
2_goldengianpy_1589712858_6827764717440863493.mp3,Energetic
0_robroyyyy_1661966888_7138093478507973931.mp3,Energetic
1_delusionsofganja_1670410958_7174360407509929222.mp3,Dramatic
1_behind_the_line_1650570506_7089146338452983083.mp3,Serious
2_amberbedoing_1603135699_6885415202242710789.mp3,Cheerful
2_fanmadamevinh_1595917629_6854413996909481217.mp3,Majestic
1_ssstik.io_1673709660092.mp3,Romantic
1_propagandafluent_1661276815_7135129574840569134.mp3,Triumphant
1_delusionsofganja_1669522784_7170545695638834437.mp3,Dramatic
2_cafetek_1619629385_6956255226387090689.mp3,Powerful
2__ng.huyn_1597505931_6861235678357818626.mp3,Brooding
2_psihotronchelrus_1644826067_7064474162336713986.mp3,Melancholic
2_lolmobilereplaytiktok_1596508494_6856951694941506818.mp3,Positive
2_nadarali62_1652153499_7095945244813856027.mp3,Brooding
1_Cópia de thestarknakedbrief_1635889195_7026090588839759109.mp3,Sad
2_julianaxsanchez_1626646123_6986391883102686470.mp3,Sad
0_chernobyl_guide_1654966084_7108025194484124934.mp3,Hopeful
0_emileghessen_1648967774_7082262647957146885.mp3,Melancholic
0_choppedbrain_1663334938_7143969135687486725.mp3,Cheerful
1_deepak_jena_7438_929_1571573772_6749857941928561922.mp3,Passionate
0_gregmustreader_1646692917_7072492224642141482.mp3,Triumphant
1_deepak_jena_7438_929_1571395931_6749094116749069570.mp3,Positive
0_ironcurtainlyf_1664276619_7148013624156605701.mp3,Intense
2_videominecraftttt_1611988720_6923438820264283393.mp3,Passionate
2_t_u_a_n_a_n_h_1907_1597423548_6860881821501082881.mp3,Joyful
0_olianna9_1663239570_7143559527210781957.mp3,Passionate
1_ciaociaofoxy_1664535760_7149126478951615787.mp3,Cheerful
2_unclejacktai_1588036346_6820564166353374470.mp3,Romantic
1_deepak_jena_7438_929_1570871827_6746843106852883713.mp3,Dark
0_enko.yuliia_1647689332_7076771790990707974.mp3,Sad
0_voronina_valeria__1647806432_7077274735331003653.mp3,Melancholic
1_himanshukumar60741_1571218508_6748332089067752706.mp3,Mysterious
1_mitsuyuuh_1650136336_7087281592518905093.mp3,Dramatic
1_jdfraley_1668978416_7168207658132983083.mp3,Emotional
0_fundiambb1_1665955937_7155226221247253803.mp3,Brooding
1_ssstik.io_1673708357285.mp3,Sad
1_Cópia de ciaociaofoxy_1664535760_7149126478951615787.mp3,Cheerful
0_stealth.hawk_1668341297_7165471280257371398.mp3,Emotional
0_viceworldnews_1663865575_7146248206052117765.mp3,Majestic
1_cotteneyedjoe71_1663000226_7142531563077586182.mp3,Melancholic
1_thecasewatson_1627091481_6988304679239208198.mp3,Dark
2_benjimanz_1658196839_7121901183962434862.mp3,Happy
1_mongoose_maniacs_1666798314_7158844110965574954.mp3,Dramatic
0_simba_thetravelcat_1650393679_7088386871335652613.mp3,Happy
1_ssstik.io_1673708830547.mp3,Sad
1_delusionsofganja_1669737753_7171469014403779846.mp3,Dramatic
2_dieser.robin__1670962027_7176727243782196485.mp3,Melancholic
1_insideouta_z_1662198182_7139086730749054251.mp3,Emotional
2_mariferlaras_1594740939_6849360167801343238.mp3,Passionate
2_ph.kieukieu_1596963854_6858907482174115074.mp3,Romantic
1_karthik_subbu__1573400358_6757703048723729665.mp3,Brooding
0_fundiambb1_1663610988_7145154690056047915(1).mp3,Emotional
0_c4news_1663171090_7143265405337947397.mp3,Powerful
1_ssstik.io_1673708555781.mp3,Serious
2_emmatainment_1602641817_6883293708154965254.mp3,Dark
2_ytbduocdatbac_1595836617_6854066051085339906.mp3,Emotional
2_slicedtamato_1597256098_6860162682859916550.mp3,Sad
2_trogn_vie_1595909156_6854377603151793409.mp3,Dramatic
2_duywunisa_1598064585_6863635073216924930.mp3,Emotional
0_kate_lysak_1670563058_7175013666373274886.mp3,Passionate
2_hehee30012000_1596687512_6857720581291363586.mp3,Serious
2_letu0602_1596033329_6854910920213204226.mp3,Serious
2_viyeumaden__1602135426_6881119249482501377.mp3,Joyful
2_jp.actual_1644249192_7061996495343734063.mp3,Sad
1_delusionsofganja_1669961123_7172428372432243973.mp3,Dramatic
1_anubhabchakrabor5_1572063111_6751959624036912386.mp3,Serious
1_beaglebennett_7_1658339626_7122514445913394437.mp3,Dramatic
0_frankdomenic_1645755204_7068464770768194822.mp3,Powerful
0_geo_maps44_1655495536_7110299173454449925.mp3,Romantic
2_waterflie_1609219715_6911545930974104838.mp3,Mysterious
1_bad_boii7t_1571561270_6749804245316324609.mp3,Triumphant
1_ssstik.io_1673710425570.mp3,Joyful
1_deepak_jena_7438_929_1571465556_6749393153251495170.mp3,Melancholic
1_wuwuwomanenergy777_1657422222_7118574229817183530.mp3,Mysterious
0_kate_in_londonland___1650716249_7089772294473583877.mp3,Romantic
0_valerie_fit_1665325810_7152519825938533637.mp3,Happy
1_Cópia de ceasargrappo_1613770639_6931092071335922950.mp3,Happy
2_comnhalam_1596001015_6854772136955923713.mp3,Happy
1_ceasargrappo_1613770639_6931092071335922950.mp3,Happy
2_antojaiquantumreiki_1607444630_6903921846920563974.mp3,Serious
1_newmanontheblock_1662464669_7140231345741122822.mp3,Powerful
0_shrowdywalterr_1658163507_7121758021100883206.mp3,Melancholic
2_yubio_finger_1616760049_6943931525914217730.mp3,Sad
1_Cópia de originalcuddles_1625026673_6979436385878936837.mp3,Mysterious
2_chancelioness_1596250826_6855845078737407238.mp3,Dramatic
0_tiktok_frontline_warzone_1667768222_7163009949503589637.mp3,Emotional
2_mythuanpham7_1608810476_6909788370726030594.mp3,Intense
2_viyeumaden__1602911367_6884451890633952513.mp3,Brooding
1_mafia_allu_1570818078_6746612235054976258.mp3,Dramatic
0__m0ngol_1661926699_7137920777403337989.mp3,Dramatic
0_c4news_1663785610_7145904756488244485.mp3,Joyful
0_worldofguns56_1661973159_7138120348368784646.mp3,Dramatic
2_thanhphuong201_1598371134_6864951725971754241.mp3,Triumphant
2_supersaf_1632503448_7011548914310565126.mp3,Serious
0_ukraine_times_1668681887_7166934110450044165.mp3,Romantic
1_ssstik.io_1673709900839.mp3,Intense
2_thecleverflower_1639680062_7042372239211105541.mp3,Sad
2_mohned01_1593812064_6845370684084849925.mp3,Passionate
1_porknbeansperformance_1571817526_6750904817209609478.mp3,Mysterious
1_ssstik.io_1673708478978.mp3,Melancholic
0_fundiambb1_1674685507_7192719445872201002.mp3,Dark
2_nokia_1671544980_7179231004849360134.mp3,Hopeful
2_gaixinhfullhd_1596253267_6855855555626487041.mp3,Dark
1_captain_mcfingle_1569347119_6740294513773841669.mp3,Powerful
1_saveourwildlife1_1670691671_7175566079647829254.mp3,Happy
0_mila.alien_1645917506_7069161857885506862.mp3,Serious
1_Cópia de thebritchad_official_1628538266_6994518585649515782.mp3,Melancholic
1_ssstik.io_1673708404864.mp3,Passionate
0_nadibeloborodova_1655930556_7112167563735452934.mp3,Powerful
0_memorial.ua2022_1673969137_7189642679880289542.mp3,Sad
1_henchman_on_a_harley_1626498876_6985759441471753478.mp3,Dark
2_callmegrand_1594810388_6849658434598604033.mp3,Passionate
2__hyang21_1595906990_6854368299271097602.mp3,Dark
2_cuckeo1502_1596125255_6855305723639876865.mp3,Emotional
1_rsromeorsromeo0_1571817897_6750906440350698753.mp3,Serious
2_aim_boyz_1673071675_7185788065082854661.mp3,Emotional
1_everlastin2020_1629676009_6999405159415614725.mp3,Melancholic
2_mianazhar2_1663931608_7146531822116097306.mp3,Passionate
0_petethatkid_1646333792_7070949791131323654.mp3,Romantic
1_Cópia de inchoohisdai2.0_1662560276_7140641990235966725.mp3,Serious
0_armysieche.official_1656516559_7114684433021652229.mp3,Brooding
1_harsh4948_1572159606_6752374072228744450.mp3,Dark
2_gertieinar_1616243172_6941711543931325702.mp3,Mysterious
0_mcmirage_1665170256_7151851772745665798.mp3,Melancholic
0_mila.alien_1645715796_7068295514671910191.mp3,Mysterious
0_fandomua_1653659745_7102414514699685125.mp3,Intense
2_diemphuong_88_1596533882_6857060771566832898.mp3,Serious
0_puryshev_mykhailo_1673991817_7189740083438832902.mp3,Dark
1_ssstik.io_1673710009126.mp3,Mysterious
0_affairwithfilm_1649592157_7084944357517790470.mp3,Passionate
1_minibikenugget_1614132910_6932647991371140358.mp3,Intense
1_delusionsofganja_1670341856_7174063629501795590.mp3,Dramatic
2_gaixinhfullhd_1597374890_6860672841172471041.mp3,Majestic
1_alyssonvino_1665787220_7154501595361873198.mp3,Mysterious
2_ghienmakeup_1597035476_6859215081687895297.mp3,Happy
1_thesovereignom_1672789857_7184577583890107650.mp3,Melancholic
2__edm__edm__1597201968_6859930160104230146.mp3,Powerful
2_0y3l_1592913780_6841512571653115142.mp3,Passionate
1_wuwuwomanenergy777_1649435901_7084273249336528170.mp3,Majestic
2_musenorka_1602945870_6884600078468730114.mp3,Emotional
1_stevena2004_1579912716_6785673433070980358.mp3,Passionate
2_goldengianpy_1589972140_6828878328024272134.mp3,Hopeful
2_ronniplz_1629837767_7000099903959551238.mp3,Melancholic
2_jojol_1611424521_6921015611342458113.mp3,Brooding
2_dinhvlog90_1596370032_6856357042479844609.mp3,Mysterious
1_Cópia de alyxina_1659535379_7127650154248817926.mp3,Melancholic
2_antoni_ans_1612512408_6925688048420179201.mp3,Dramatic
1_2382rohit_1571258860_6748505326833749249.mp3,Emotional
2_gadgetdiary_1582177989_6795402705033497858.mp3,Powerful
1_wuwuwomanenergy777_1659545472_7127693512665189678.mp3,Powerful
2_vivomobilemx_1665084740_7151484491645603078.mp3,Powerful
1_stevena2004_1579974621_6785939319103180037.mp3,Mysterious
1_delusionsofganja_1669456186_7170259686267129093.mp3,Dramatic
1_ssstik.io_1673710357396.mp3,Emotional
2_wonderwooder_1605024388_6893527247530085633.mp3,Dramatic
2_yourlittle.uncle_1595936634_6854495625749302530.mp3,Sad
0_ganka_marko_1649278978_7083599269231381765.mp3,Mysterious
2_spence_1591922625_6837255601639197957.mp3,Emotional
1_ssstik.io_1673708293175.mp3,Powerful
2_arteereview_1606051929_6897940506068667650.mp3,Dark
1_beaglebennett_7_1657467919_7118770490642042117.mp3,Serious
0__for_the_soulf__1650753877_7089933905763126533.mp3,Dramatic
0_valentynakondrat_1651696445_7093982205474622725.mp3,Passionate
1_ecolombia_organicos_1661457000_7133254659816344838.mp3,Brooding
0_zhannyxa_1668354449_7165527782263377157.mp3,Emotional
2_sanglangthang88_1597248915_6860131779249065218.mp3,Positive
1_ssstik.io_1673709621382.mp3,Melancholic
2_goldengianpy_1590060331_6829257104176745734.mp3,Romantic
0_emileghessen_1647953059_7077904489939750149.mp3,Melancholic
0_fundiambb1_1662497104_7140370684785495338.mp3,Dramatic
1_ultra.l1fe_1670407275_7174344592186215686.mp3,Sad
0_carbon766_1666181142_7156193490202889478.mp3,Emotional
1_butchbouchardq17_1660332882_7131075413975043333.mp3,Powerful
2_nop_pongsatorn_1608113843_6906796355742747905.mp3,Powerful
1_ssstik.io_1673710413412.mp3,Emotional
2_ci3news_1626521054_6985854708212698394.mp3,Serious
2_vieene___1595860946_6854170544217001217.mp3,Intense
2_waterflie_1607715859_6905086956540054789.mp3,Mysterious
0_svoikr_1668608502_7166618924572740870.mp3,Emotional
2_plmnkoi_1596294337_6856031918106873089.mp3,Hopeful
1_mariaziffy_1620924379_6961817182061808902.mp3,Brooding
1_uptonm275_1671908800_7180793561401642283.mp3,Sad
2_toastbr0t4711_1638961248_7039284951363161349.mp3,Serious
1_hitendrasinghrajput_1571560929_6749802781932145921.mp3,Powerful
1_gabrielendofdays_1660498006_7131784617178221830.mp3,Romantic
2_kim_chi_2002_1596972558_6858944869927292161.mp3,Mysterious
1_Cópia de shaddowbannedagain_1658019702_7121140374604680454.mp3,Dark
0_holovakha.nikol_1653759252_7102841895394495749.mp3,Sad
1_ssstik.io_1673708340517.mp3,Happy
2_technitymm_1671179299_7177660408994598170.mp3,Emotional
0_fundiambb1_1662497104_7140370684785495338(1).mp3,Dramatic
1_ssstik.io_1673709964167.mp3,Brooding
1_anchorbear_1627522865_6990157476389719301.mp3,Melancholic
1_captain_mcfingle_1569347447_6740295945986133253.mp3,Dramatic
1_entomopolotics_1627073360_6988226856285637894.mp3,Majestic
1_deepak_jena_7438_929_1571749885_6750614338609990913.mp3,Dramatic
1_butchbouchardq17_1660355040_7131170572066622726.mp3,Emotional
2_anriremi_1594724488_6849289496609983745.mp3,Passionate
2_gaixinhfullhd_1596290914_6856017229302058241.mp3,Intense
0_fundiambb1_1665454953_7153074528300698926(1).mp3,Dramatic
1_ssstik.io_1673708568764.mp3,Cheerful
1_a.caseypodcast_1674078354_7190111765470924038.mp3,Brooding
2_graveshyft_1596354301_6856289470732422402.mp3,Romantic
1_Cópia de marcyoung51_1662365628_7139805948910079274.mp3,Serious
2_ongyanbi2_1596816651_6858275229156838657.mp3,Sad
0_stefan_ded_1665571812_7153576437860076806.mp3,Sad
2_telefonialaperuta_1624983024_6979248931335195910.mp3,Majestic
2_michelo2.0_1596860178_6858462198428175622.mp3,Passionate
2_nguyenduong8686_1596792073_6858169684047531265.mp3,Serious
1_beaglebennett_7_1657467863_7118770247867436294.mp3,Cheerful
2_waqasghuman6_1653362161_7101136409431461146.mp3,Melancholic
1_ssstik.io_1673710205758.mp3,Dramatic
2_lisanne.dijkstra_1596025949_6854879241658453253.mp3,Melancholic
2_b.e.m.007_1662583299_7140740871095405830.mp3,Hopeful
1_Cópia de ashishpanwar034_1571385242_6749048206308494594.mp3,Serious
0_yuriy_kerimov5_1658873267_7124806416073805062.mp3,Melancholic
2_merlymor_1658956842_7125165367722347781.mp3,Melancholic
2_duywunisa_1595906812_6854367534989315329.mp3,Emotional
2_uchiyamasan7322_1645009593_7065262402509475074.mp3,Passionate
0_pun1sher_ua_1652714797_7098355993548967173.mp3,Powerful
2_peppereppelena_1610482238_6916968525483576578.mp3,Sad
2_jourdanelyssa_1673191071_7186300849847536939.mp3,Dramatic
1_ssstik.io_1673708585001.mp3,Sad
0_blackmaplecompany_1670583361_7175100869560519942(1).mp3,Brooding
1_adityasharma100251_1571342276_6748863606508522754.mp3,Mysterious
2_furqanali_official_1605969629_6897586649207753990.mp3,Hopeful
2_mrpipistro_1562496658_6710872045464325381.mp3,Sad
1_eyeswideopen1984_1673015544_7185547026615078149.mp3,Melancholic
0_moneykristina_1645692676_7068196145561980206.mp3,Powerful
0_waka_sama__1653812276_7103069622139636997.mp3,Happy
1_real.truth.seeker_1660591124_7132184558497254699.mp3,Mysterious
2_gsolution_id_1669031715_7168436617768684827.mp3,Majestic
2_deasilistiani_1617618237_6947617410643938561.mp3,Dramatic
1_birgitteoerregaard_1673233731_7186484111274544389.mp3,Majestic
1_butchbouchardq17_1660343312_7131120205408881926.mp3,Serious
1_prezelectcherryagain_1674573236_7192237159414304043.mp3,Romantic
1_butchbouchardq17_1659476381_7127396770006469894.mp3,Sad
1_rony_bidibaz_1571632271_6750109189298736385.mp3,Romantic
2_kingkumar3210_1607479331_6904071039362403590.mp3,Sad
2_liontotv_1592441813_6839485495211314438.mp3,Melancholic
1_jaganathasahoo7_1571022391_6747489765265853697.mp3,Majestic
2_goldengianpy_1589021968_6824797368706190598.mp3,Melancholic
1_ssstik.io_1673709093226.mp3,Powerful
1_Cópia de andrewnaltimari_1587771672_6819427402590997765.mp3,Powerful
0__kan_j_1667025278_7159818985507163398.mp3,Intense
0_thedailyhunter_1646205723_7070399727166115077.mp3,Powerful
2_gonzalo_c.a.r.p..14_1644022779_7061024064554470662.mp3,Powerful
1_madpuppy100_1673927691_7189464616085392686.mp3,Sad
1_itsthatlineguysky_1668022807_7164103356934425902.mp3,Melancholic
1_delusionsofganja_1669455796_7170258013259861254.mp3,Dramatic
2__v.phzuong04__1596376737_6856385841409903873.mp3,Joyful
1_krashed.eco_1641218064_7048977907154226438.mp3,Powerful
1_shivambhadouriya45_1572456116_6753647549846015233.mp3,Brooding
0_goose_ose_1666070875_7155719831512288518.mp3,Hopeful
1_heal.the.worldd_1650830810_7090264334495960326.mp3,Sad
2_vivianhoang209_1596629246_6857470361357896962.mp3,Dramatic
1_delusionsofganja_1670344027_7174072944405040389.mp3,Dramatic
1_kbehera7751866311_1571275183_6748575486798073089.mp3,Sad
1_simplekto1_1587758393_6819370317757172994.mp3,Dramatic
2_viyeumaden__1602384144_6882187485196061953.mp3,Positive
1_pinkalvalvi5_1571469077_6749408278939290882.mp3,Hopeful
0__natalav_1647200188_7074670937089608965.mp3,Sad
2_kim_chi_2002_1596857335_6858449971931385090.mp3,Mysterious
0_fundiambb1_1662854246_7141904596267470123(1).mp3,Energetic
1_ssstik.io_1673708248423.mp3,Dramatic
1_stainless2_1658438972_7122941136158756142.mp3,Energetic
1_deepak_jena_7438_929_1571889293_6751213070384631042.mp3,Majestic
2_boermstorm_1672846100_7184819269757177093.mp3,Emotional
1_redpilladministrator_1673550989_7187846747010469126.mp3,Emotional
1_willow.sky_1574660885_6763116973929876741.mp3,Happy
0_ice0087_1657720017_7119853242653183238.mp3,Melancholic
2_nickiegogo_1595143225_6851087960159407365.mp3,Powerful
1_bella.wella2222_1672783567_7184550690348387590.mp3,Happy
1_prezelectcherryagain_1674574752_7192243663580220715.mp3,Serious
1_sapan_dhir_2430_1571887679_6751206105218649350.mp3,Emotional
1_jaysoloftito_1661236670_7134957131098295558.mp3,Energetic
1_deepak_jena_7438_929_1571730211_6750529836088904962.mp3,Brooding
1_lynndog15_1659820175_7128873357906283818.mp3,Happy
2_ngocmoniw_1597502391_6861220478003072257.mp3,Romantic
1_poojasharma9617_1571698726_6750394607806287109.mp3,Powerful
2_eltiopougg_1655568331_7110611826198498566.mp3,Hopeful
2_kaho7911_1594806997_6849643869949218050.mp3,Passionate
0_danilokrezy_1655635687_7110901102173834502.mp3,Serious
0_norarm_tactical_1667909171_7163615305531444486.mp3,Brooding
1_delusionsofganja_1669553908_7170679406132759814.mp3,Dramatic
0_fundiambb1_1664410806_7148589940949929262.mp3,Passionate
1_mr._kf_1674300677_7191066622172384518.mp3,Majestic
0___prince_of_nothing___1660412722_7131418326143749381.mp3,Passionate
1_ssstik.io_1673709036709.mp3,Sad
2_naenano_1594897746_6850033635756723457.mp3,Passionate
1_ssstik.io_1673710376547.mp3,Brooding
1_im_mikechappell_1619135470_6954133873525656837.mp3,Emotional
1_ssstik.io_1673708389915.mp3,Sad
2_gaixinhfullhd_1596012242_6854820353378733314.mp3,Powerful
0_m4lkvsp_1668699862_7167011318241791238.mp3,Melancholic
1_Cópia de tj_stufflebeam_1618590830_6951794666865970437.mp3,Dramatic
2_mikey.skates_1668727204_7167128705871990058.mp3,Positive
2_mrbach.ielts_1596023714_6854869629630827777.mp3,Mysterious
2_lisaremillard_1642557200_7054729453506743599.mp3,Dramatic
0_kieram.litchfield_1649284316_7083622196978928938.mp3,Dark
2_lemonro_official_1631728875_7008222148334603521.mp3,Majestic
2_geniy.mymli_1633460443_7015659178228256002.mp3,Intense
1_trueblueconservative_1619353857_6955071831116238085.mp3,Emotional
1_ssstik.io_1673710147497.mp3,Energetic
2_carterpcs_1654207080_7104765307197295918.mp3,Serious
1_fancythetuxedocat_1665631463_7153832592104607019.mp3,Emotional
1_deepak_jena_7438_929_1571139022_6747990700937235714.mp3,Romantic
0_viceworldnews_1670347502_7174087872763464966.mp3,Intense
1_Cópia de maccading_1660235829_7130658574891601158.mp3,Emotional
1_Cópia de thegarbagequeen_1599435598_6869523546075335941.mp3,Dark
1_simplekto1_1586846944_6815455715872820482.mp3,Majestic
2_yourlittle.uncle_1597314967_6860415502506839297.mp3,Positive
0_postmodern_animal_1649691475_7085370929731210502.mp3,Intense
1_leaveourcountryb_1671213685_7177808104371883269.mp3,Dramatic
1_originsproject_1574991571_6764537272424533254.mp3,Joyful
2_pivovarovvv_1636563715_7028987631354629377.mp3,Melancholic
1_thedtrain72_1674253576_7190863796464913669.mp3,Melancholic
2_doohanaja_1624105014_6975477912849960193.mp3,Emotional
1_shaddowbannedagain_1658019702_7121140374604680454.mp3,Dark
1_weather.chaser_1657033578_7116905013355531526.mp3,Hopeful
0_fundiambb1_1668108992_7164473517155683626(1).mp3,Powerful
1_deepak_jena_7438_929_1571614814_6750034116017786113.mp3,Emotional
1_grandawakening333_1673822363_7189012288756665606.mp3,Powerful
0_rommmazov_1653323623_7100970883367324933(1).mp3,Melancholic
0_skynews_1653937754_7103608555697229062.mp3,Emotional
1_captain_mcfingle_1569346946_6740293793167215878.mp3,Powerful
2_tweh18_1613447767_6929705309086682374.mp3,Dramatic
0_fundiambb1_1673074061_7185798262136376619(1).mp3,Emotional
2_usmonov_med_1618560437_6951664131741125889.mp3,Joyful
1_pankajmajoka82_1570787289_6746480019075239169.mp3,Majestic
1_maccading_1660235829_7130658574891601158.mp3,Emotional
0_vladymirfedorov_1667925404_7163685035474734341.mp3,Serious
0_harley_f1_1669669592_7171176264986938630.mp3,Intense
1_theoutcastprepper_1672761999_7184458059509550342.mp3,Dramatic
1_ssstik.io_1673708373924.mp3,Emotional
2_paintichi_1664794584_7150238232788143361.mp3,Melancholic
1_ssstik.io_1673708129338.mp3,Happy
1_kristijan.z_1608599423_6908881849490083078.mp3,Energetic
1_slayer.qt2_1649767955_7085699406154091822.mp3,Positive
0_ukraine_latest_1646599389_7072090521279155462.mp3,Melancholic
1_Cópia de itsthatlineguysky_1668022807_7164103356934425902.mp3,Melancholic
1_wuwuwomanenergy777_1666484873_7157497987374304558.mp3,Romantic
1_ssstik.io_1673709570634.mp3,Energetic
1_ssstik.io_1673709800982.mp3,Sad
1_themadartwumin_1655362108_7109726062078217477.mp3,Melancholic
1_ashmac__conservative_1603127035_6885378174688054530.mp3,Melancholic
2_eljonas99_1652925396_7099260503893085445.mp3,Melancholic
1_ssstik.io_1673708322996.mp3,Intense
1_freedomalltheway66_1659492221_7127464794612829445.mp3,Dark
1_butchbouchardq17_1660256634_7130747928305569029.mp3,Melancholic
1_eyeswideopen1984_1672812765_7184676059223264518.mp3,Serious
1_delusionsofganja_1669387024_7169962646446312710.mp3,Dramatic
0_alyonikn_1670798263_7176023873299680518.mp3,Sad
2_nikieta3146_1596288112_6856005196267539714.mp3,Melancholic
1_edkazlasu2_1656011064_7112513346330578181.mp3,Joyful
2_thanhcong12121234_1596815722_6858271246174522626.mp3,Sad
2_the_international_news_1651990022_7095243097214438661.mp3,Mysterious
1_worldwidepolitics01_1673301696_7186776035847965958.mp3,Powerful
1_delusionsofganja_1669650133_7171092695744548101.mp3,Dramatic
1_ssstik.io_1673709827252.mp3,Dark
1_prezelectcherryagain_1674238287_7190798573884443950.mp3,Dramatic
0_prestonstew_1658093155_7121455862845213998.mp3,Dark
1_delusionsofganja_1670007478_7172627487724260613.mp3,Dramatic
1_ssstik.io_1673708965412.mp3,Passionate
0_mykhailova.aa_1673388033_7187146852817505541.mp3,Triumphant
0_remybuisine_1645707593_7068260288444796166.mp3,Passionate
2_vtc.tech_1645063800_7065304602266160385.mp3,Serious
0_fabi._.mapping_costarica_1653931929_7103583534190759174.mp3,Dark
2_guillaumeetkim_off_1594750833_6849402663952551174.mp3,Passionate
